Sample_number	N	Tick_Genus	Tick_species	Gender	Life_stage	Parasite	Bloodmeal	Animal host1	Animal host2	latitude	longtitude	colletion_date	Ecological_enviroment1	Ecological_enviroment2	Multiple_50km	Multiple_100km	meanpres	meanwind	meantemp	meanhum1	ssd	meanmaxtem	maxprec	meanmintem	meanprec	Zone_4	Zone_5	Clade	Clade_filtered	Province	Shannon_OTU95	Simpson_OTU95	OTU_new_Shannon_verfam2	OTU_new_Simpson_verfam2	Total_p1	Total_p2	Total_p4	Total_normalized	Total_vefam_normalized	Virus_rmEVE5_normalized	Excluded_lib	OTU_new_OV_verfam1	OTU_new_Chao1_verfam1	OTU_new_Shannon_verfam1	OTU_new_Simpson_verfam1	OTU_new_OV_verfam3	OTU_new_Chao1_verfam3	OTU_new_Shannon_verfam3	OTU_new_Simpson_verfam3	100km	10km	110km	120km	130km	140km	150km	160km	170km	180km	190km	200km	20km	30km	40km	50km	60km	70km	80km	90km	Jingmen_tick_virus_p5	Alongshan_virus_p5	Tamdy_virus_p5	Beiji_nairovirus_p5	Nairobi sheep_disease_virus_p5	Yezo_virus_p5	Thogoto_thogotovirus_p5	Songling_virus_p5	Severe_fever_with_thrombocytopenia_syndrome_virus_p5	Tacheng_tick_virus_2_p5	Eyach_virus_p5	Total_p5
1257	13	4	15	1	1	2	1	2	2	117.961667	32.323056	07/02/2019	1	1	Single	Single	1012.780029	2.170079947	16.04540062	77.50299835	148.2149963	34.53850174	180.1640015	-2.208679914	94.18840027	49	40	HL5	HLf5	Anhui	1.194037979	0.306253608	3.381821182	0.843779601	360.9195677	360.2192506	0.051242721	10383.52615	239.4913989	636.3748166	N	58	58	3.579345089	0.855623818	58	58	3.579345089	0.855623818	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1258	13	4	15	1	1	2	1	2	2	117.961667	32.323056	07/02/2019	1	1	Single	Single	1012.780029	2.170079947	16.04540062	77.50299835	148.2149963	34.53850174	180.1640015	-2.208679914	94.18840027	49	40	HL5	HLf5	Anhui	1.135438055	0.296355477	2.10615915	0.511029695	444.7722888	49935.76999	0.03834376	12729.04732	1414.071889	2568.640873	N	71	71	2.273210399	0.532603901	71	71	2.273210399	0.532603901	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0.007668752	0	0	0	0.015337504	0	0	0.023006256
1259	13	4	15	1	1	2	1	2	2	117.961667	32.323056	07/02/2019	1	1	Single	Single	1012.780029	2.170079947	16.04540062	77.50299835	148.2149963	34.53850174	180.1640015	-2.208679914	94.18840027	49	40	HL5	HLf5	Anhui	0.664137373	0.172640591	2.403108224	0.61849057	407.7037904	4389.549069	0.016036493	17702.87752	1000.300331	1434.35208	N	63	63	2.52285412	0.6305758	63	63	2.52285412	0.6305758	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1260	20	4	15	2	1	2	1	2	2	117.961667	32.323056	07/02/2019	1	1	Single	Single	1012.780029	2.170079947	16.04540062	77.50299835	148.2149963	34.53850174	180.1640015	-2.208679914	94.18840027	49	40	HL5	HLf5	Anhui	0.455571043	0.118217829	2.473717796	0.729775156	195.4450411	2388.715082	0	24279.4168	131.3718485	329.7040178	N	35	35	2.568682815	0.736632191	35	35	2.568682815	0.736632191	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1261	20	4	15	2	1	2	1	2	2	117.961667	32.323056	07/02/2019	1	1	Single	Single	1012.780029	2.170079947	16.04540062	77.50299835	148.2149963	34.53850174	180.1640015	-2.208679914	94.18840027	42	34	HL5	HLf5	Anhui	0.935713346	0.232248901	2.148824216	0.705684868	763.1355575	764.072882	0.017042264	13533.76491	475.5473458	2605.072015	N	50	50	2.195741604	0.70871084	50	50	2.195741604	0.70871084	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1262	13	4	15	1	1	2	1	2	2	117.543611	32.639167	07/03/2019	1	1	Single	Single	1013.369995	2.12154007	15.98009968	77.24019623	165.8999939	34.37049866	183.7350006	-2.888940096	90.2661972	49	40	HL5	HLf5	Anhui	0.696487131	0.184126898	3.716230234	0.88444405	369.234969	369.3322874	0.01769426	16866.41628	89.02866883	810.9367796	N	58	58	3.895194825	0.8926895	58	58	3.895194825	0.8926895	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1263	13	4	15	1	1	2	1	2	2	117.543611	32.639167	07/03/2019	1	1	Single	Single	1013.369995	2.12154007	15.98009968	77.24019623	165.8999939	34.37049866	183.7350006	-2.888940096	90.2661972	49	40	HL5	HLf5	Anhui	0.908020792	0.229622975	3.708311776	0.874094557	365.6886262	363.5053619	0	16259.33146	33.42512494	1234.676702	N	56	56	3.961560923	0.888180691	56	56	3.961560923	0.888180691	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1264	13	4	15	1	1	2	1	2	2	117.543611	32.639167	07/03/2019	1	1	Single	Single	1013.369995	2.12154007	15.98009968	77.24019623	165.8999939	34.37049866	183.7350006	-2.888940096	90.2661972	49	40	HL5	HLf5	Anhui	0.642964103	0.161221078	3.599734945	0.857388635	803.3974161	802.066136	0.026759398	24688.06034	8.750323254	2297.200689	N	52	52	3.91492926	0.879814696	52	52	3.91492926	0.879814696	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0.013379699	0	0	0	0	0	0	0.013379699
1265	11	4	15	1	1	2	1	3	3	117.543611	32.639167	07/03/2019	1	1	Single	Single	1013.369995	2.12154007	15.98009968	77.24019623	165.8999939	34.37049866	183.7350006	-2.888940096	90.2661972	42	34	HL5	HLf5	Anhui	0.533432172	0.150325793	3.561611127	0.867958391	232.2296533	228.7083207	0.79341417	19383.01012	13.57718855	39.8846629	N	49	49	3.850753654	0.88639884	49	49	3.850753654	0.88639884	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0.160465787	0	0	0	0.196124851	0	0	0.356590638
1306	13	4	15	1	1	2	1	2	2	118.041619	31.797476	07/16/2019	1	2	Single	Multiple	1013.25	2.154249907	16.70280075	76.84649658	142.7779999	34.68259811	189.9730072	-0.871950984	104.3779984	49	40	HL5	HLf5	Anhui	0.762089957	0.210513471	1.903866933	0.578961959	442.0714743	7853.066702	128.0032757	12402.11342	626.8450949	1519.181944	N	40	40	1.993466626	0.587934354	40	40	1.993466626	0.587934354	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	109.9719999	0	0	109.9719999
1307	13	4	15	1	1	2	1	2	2	118.041619	31.797476	07/16/2019	1	2	Single	Multiple	1013.25	2.154249907	16.70280075	76.84649658	142.7779999	34.68259811	189.9730072	-0.871950984	104.3779984	49	40	HL5	HLf5	Anhui	0.629171002	0.176818156	3.210271831	0.843395482	322.0853156	321.9553289	0	14641.54739	9.564852817	0.834081163	N	38	38	3.467350625	0.859415134	38	38	3.467350625	0.859415134	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1308	13	4	15	1	1	2	1	2	2	118.041619	31.797476	07/16/2019	1	2	Single	Multiple	1013.25	2.154249907	16.70280075	76.84649658	142.7779999	34.68259811	189.9730072	-0.871950984	104.3779984	49	40	HL5	HLf5	Anhui	0.717237705	0.200479438	3.189499969	0.82666558	268.6490542	268.3781173	0.015052054	10162.55962	8.338837744	9.844043113	N	38	38	3.30368213	0.833335555	38	38	3.30368213	0.833335555	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1313	13	4	15	1	1	2	1	2	2	117.920254	31.78846	07/19/2019	1	2	Single	Multiple	1013.030029	2.154249907	16.68779945	76.79560089	142.6809998	34.68040085	190.5240021	-0.918484986	103.5029984	49	40	HL1	nan	Anhui	3.230793342	0.829969361	0.717602196	0.261741894	2241.484909	256490.8939	0.022334556	37881.17201	32586.12889	48236.91291	N	40	40	0.721027219	0.262088049	41	41	0.721117282	0.262095289	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1245	13	4	15	1	1	1	1	4	4	115.90046	40.516884	06/27/2019	2	1	Single	Multiple	961.9799805	2.235539913	10.56579971	51.21860123	224.8320007	31.54770088	110.1449966	-12.6807003	42.96900177	49	40	HL4	HLf6	Peking	1.231455135	0.353722573	2.3347792	0.586326046	684.0323058	683.5154774	0.079512059	12223.7069	395.4035311	2301.99338	N	65	65	2.548566965	0.612972649	65	65	2.548566965	0.612972649	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	0	0	0	0	0.019878015	0	0	0	0	0	0	0.019878015
1246	13	4	15	1	1	1	1	4	4	115.90046	40.516884	06/27/2019	2	1	Single	Multiple	961.9799805	2.235539913	10.56579971	51.21860123	224.8320007	31.54770088	110.1449966	-12.6807003	42.96900177	18	12	HL4	HLf6	Peking	1.600550107	0.468371946	2.897647592	0.765725238	597.5631106	10138.85104	0.065959313	8530.697026	655.1361683	2105.213981	N	60	60	3.053917117	0.777445719	60	60	3.053917117	0.777445719	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	0	0	0	0	0.018845518	0	0	0	0	0	0	0.018845518
1249	20	4	15	2	1	1	1	4	4	115.90046	40.516884	06/27/2019	2	1	Single	Multiple	961.9799805	2.235539913	10.56579971	51.21860123	224.8320007	31.54770088	110.1449966	-12.6807003	42.96900177	18	12	HL4	HLf6	Peking	1.116200266	0.305111449	1.811380337	0.466901633	694.1854061	693.8014481	0.0106655	14781.95654	497.7375595	1941.942265	N	52	52	1.973981685	0.490219399	52	52	1.973981685	0.490219399	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1250	20	4	15	2	1	1	1	4	4	115.90046	40.516884	06/27/2019	2	1	Single	Multiple	961.9799805	2.235539913	10.56579971	51.21860123	224.8320007	31.54770088	110.1449966	-12.6807003	42.96900177	18	12	HL4	HLf6	Peking	1.093432739	0.308954111	1.946824467	0.506380973	758.640342	757.9066099	0.038617477	15114.44296	384.8746514	1987.062296	N	47	47	2.122363465	0.532240394	47	47	2.122363465	0.532240394	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	0	0	0	0	0.025744985	0	0	0	0	0	0	0.025744985
238	17	4	15	2	1	2	1	4	4	116.04443	39.757349	05/30/2018	1	1	Single	Multiple	994.9940186	2.166310072	12.5326004	53.38410187	202.9889984	32.60210037	129.6900024	-10.43939972	41.59320068	23	17	nan	nan	Peking	1.013805199	0.281979643	3.375450696	0.847597725	919.3447585	905.203126	0.138643456	13632.03119	10.25961576	312.8489591	N	42	42	3.677581952	0.867584008	42	42	3.677581952	0.867584008	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
240	17	4	15	2	1	2	1	4	4	116.04443	39.757349	05/30/2018	1	1	Single	Multiple	994.9940186	2.166310072	12.5326004	53.38410187	202.9889984	32.60210037	129.6900024	-10.43939972	41.59320068	48	39	nan	nan	Peking	0.864451238	0.239138661	2.688257721	0.747614014	862.0313579	859.1040366	0	17522.21992	81.00649285	2182.071924	N	29	29	2.814785697	0.756982316	29	29	2.814785697	0.756982316	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
598	14	4	15	1	1	2	2	2	2	116.04443	39.757349	05/30/2018	1	1	Single	Multiple	994.9940186	2.166310072	12.5326004	53.38410187	202.9889984	32.60210037	129.6900024	-10.43939972	41.59320068	48	39	HL1	HLf1	Peking	1.489774022	0.439239994	0.512150531	0.138665893	631.4269169	630.3570457	0	11699.70567	1527.997432	434.7181838	N	26	26	0.518391189	0.139443134	26	26	0.518391189	0.139443134	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1309	13	4	15	1	1	2	1	2	2	107.313611	29.280278	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	48	39	HL1	HLf1	Chongqing	0.638463149	0.168549673	3.579245973	0.870231047	425.2738624	424.7007753	0.021625927	14836.27286	19.07406797	15.51660291	N	47	47	3.891535179	0.888505208	47	47	3.891535179	0.888505208	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1310	13	4	15	1	1	2	1	2	2	107.313611	29.280278	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	48	39	HL1	HLf1	Chongqing	0.915041548	0.249415627	3.292810935	0.821726844	336.852662	336.6913496	0.03226249	9723.097283	19.15316512	22.6912849	N	54	54	3.585487069	0.84479507	54	54	3.585487069	0.84479507	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1311	13	4	15	1	1	2	1	2	2	107.313611	29.280278	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	48	39	HL1	HLf1	Chongqing	0.62895496	0.162275255	3.645619057	0.874813562	439.5279209	438.9814828	0	18656.92872	10.900001	195.5193672	N	48	48	4.026031688	0.901411361	48	48	4.026031688	0.901411361	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1376	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	48	39	HL1	nan	Chongqing	2.453772245	0.690688678	3.065691981	0.809068245	356.0621152	355.8862604	0	1133.879125	5.209700044	126.7913496	N	26	26	3.289962078	0.828105215	26	26	3.289962078	0.828105215	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1378	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	48	39	HL1	HLf1	Chongqing	2.523578196	0.735086865	2.933174917	0.803581989	250.7808241	250.6157866	0.06347596	1441.983391	7.579029666	367.9701421	N	28	28	3.138599286	0.818210562	28	28	3.138599286	0.818210562	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1380	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	1.826003043	0.556911075	2.974413784	0.829768846	135.1189297	135.1067117	0	1070.468389	3.482131747	42.10324912	N	22	22	3.324185855	0.857203831	22	22	3.324185855	0.857203831	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1381	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.275745164	0.703987733	2.745311202	0.803416643	184.5467138	184.4649257	0.032715248	2076.142351	15.13080218	477.1518916	N	24	24	2.816235972	0.807544586	24	24	2.816235972	0.807544586	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0.049072872	0	0	0	0	0	0	0	0	0	0	0.049072872
1382	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.44838272	0.739754048	2.304447052	0.738692315	255.8705308	255.8200234	0.033671606	1081.717165	6.262918637	224.606445	N	19	19	2.379408019	0.744548403	19	19	2.379408019	0.744548403	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0.033671606	0	0	0	0	0	0	0	0	0	0	0.033671606
1383	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.374917758	0.702358029	2.797806405	0.801543847	262.3189303	262.2328789	0.137682157	1060.909864	9.000971037	145.5988814	N	21	21	2.828369827	0.803159877	21	21	2.828369827	0.803159877	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1384	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.185679888	0.680336552	2.585072067	0.780089611	220.2082539	220.112121	0	874.376094	3.973490029	96.91790798	N	18	18	2.714031442	0.790489717	18	18	2.714031442	0.790489717	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1385	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.446310959	0.721000918	0.79143302	0.207409209	202.1911743	202.09534	0	1102.956785	147.680633	125.7729155	N	14	14	0.802478175	0.209066804	14	14	0.802478175	0.209066804	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1386	6	4	15	1	1	2	2	2	2	107.313611	29.280277	07/18/2019	3	2	Multiple	Multiple	967.0020142	1.314239979	18.19949913	77.02500153	82.01879883	35.0223999	120.2369995	4.904500008	104.2099991	24	18	HL1	nan	Chongqing	2.494738778	0.734522034	1.319129523	0.367776771	159.7863853	159.7130467	0	903.7877312	75.00701117	140.5900175	N	20	20	1.369055704	0.374738284	20	20	1.369055704	0.374738284	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
1117	15	4	15	1	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	11	14	HL7	HLf8	Gansu	1.396537998	0.385471412	1.360988414	0.348126613	358.102201	357.2203599	0	6759.23696	643.459988	844.4749093	N	48	48	1.416656431	0.355476334	48	48	1.416656431	0.355476334	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1118	15	4	15	1	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	11	14	HL7	HLf8	Gansu	1.689519513	0.476494434	1.52289514	0.491541384	368.5226202	4425.478692	0	7043.64797	1559.202284	1023.519699	N	42	42	1.578677088	0.497290568	42	42	1.578677088	0.497290568	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1119	15	4	15	1	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	11	14	HL7	HLf8	Gansu	1.177857692	0.337586411	0.535487563	0.119162351	513.6269876	513.3659275	0.069616019	9222.782399	687.945499	1158.828251	N	37	37	0.565763445	0.123691488	37	37	0.565763445	0.123691488	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1120	29	4	15	2	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	13	16	HL7	HLf8	Gansu	2.087394488	0.559424971	0.786607379	0.219487218	444.9920438	812.8258015	0	8292.08159	1336.767306	2478.296591	N	33	33	0.797153938	0.220843113	33	33	0.797153938	0.220843113	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1121	29	4	15	2	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	13	16	HL7	HLf8	Gansu	1.581541301	0.41328246	1.386680913	0.357807543	500.343478	6267.564092	0.035818131	10241.62159	1324.017228	2038.123315	N	36	36	1.426871886	0.36294473	36	36	1.426871886	0.36294473	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1122	29	4	15	2	1	2	1	2	2	108.135586	35.72864475	05/30/2019	4	1	Single	Single	870.6519775	2.032249928	10.12240028	60.98820114	187.3350067	31.73900032	75.60089874	-9.698889732	50.01390076	13	16	HL7	HLf8	Gansu	1.193783828	0.31384163	1.460171366	0.392390955	573.3409723	569.9406924	0	10894.32374	688.7583808	1106.013061	N	45	45	1.518906201	0.400080959	45	45	1.518906201	0.400080959	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1123	15	4	15	1	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	13	16	HL7	HLf8	Gansu	1.544949264	0.445086482	0.742593392	0.175060823	391.1297236	390.0414474	0	6357.888375	614.4537506	422.1212316	N	40	40	0.806667488	0.185403691	40	40	0.806667488	0.185403691	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1124	15	4	15	1	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	13	16	HL7	HLf8	Gansu	1.832939001	0.500136499	0.676642979	0.153223982	385.3300813	384.8893683	0	6375.997212	556.5470884	1706.771337	N	38	38	0.725491391	0.161080532	38	38	0.725491391	0.161080532	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1125	15	4	15	1	1	2	1	1	1	108.3320005	35.6478288	05/30/2019	4	1	Single	Single	877.6420288	2.032249928	10.27350044	62.10760117	184.9790039	32.01620102	75.71959686	-9.628560066	49.89749908	13	16	HL7	HLf8	Gansu	1.765502189	0.491027447	0.918225896	0.239609044	324.1575571	323.3381418	0.015757987	5747.190103	642.7525447	538.0879929	N	35	35	0.975952943	0.248315311	35	35	0.975952943	0.248315311	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
